Temp (c),Elevation,Time_observation,timestamp_climate,selected,number,true.positive,positivity.level,actual,notes,validator,Selection,View,Channel,Begin.Time,End.Time,Low.Freq,High.Freq,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset
20.602,400500,20240123_083000,2024-01-23 08:30:00,FALSE,94,NA,NA,,,Eliza,942,Spectrogram 1,1,36090,36093,0,15000,Green Warbler,grnwar1,0.6531,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_083000.WAV,90
20.602,400500,20240123_083000,2024-01-23 08:30:00,FALSE,95,NA,NA,,,Eliza,943,Spectrogram 1,1,36105,36108,0,15000,Green Warbler,grnwar1,0.8755,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_083000.WAV,105
20.602,400500,20240123_083000,2024-01-23 08:30:00,FALSE,96,NA,NA,,,Eliza,945,Spectrogram 1,1,36111,36114,0,15000,Green Warbler,grnwar1,0.9012,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_083000.WAV,111
20.602,400500,20240123_083000,2024-01-23 08:30:00,FALSE,97,NA,NA,,,Eliza,946,Spectrogram 1,1,36114,36117,0,15000,Green Warbler,grnwar1,0.6627,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_083000.WAV,114
20.602,400500,20240123_083000,2024-01-23 08:30:00,FALSE,98,NA,NA,,,Eliza,947,Spectrogram 1,1,36126,36129,0,15000,Green Warbler,grnwar1,0.7687,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_083000.WAV,126
20.602,400500,20240123_083000,2024-01-23 08:30:00,FALSE,99,NA,NA,,,Eliza,948,Spectrogram 1,1,36135,36138,0,15000,Green Warbler,grnwar1,0.9399,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_083000.WAV,135
20.602,400500,20240123_083000,2024-01-23 08:30:00,FALSE,100,NA,NA,,,Eliza,949,Spectrogram 1,1,36273,36276,0,15000,Green Warbler,grnwar1,0.5536,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_083000.WAV,273
20.602,400500,20240123_083000,2024-01-23 08:30:00,FALSE,101,NA,NA,,,Eliza,950,Spectrogram 1,1,36288,36291,0,15000,Green Warbler,grnwar1,0.5012,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_083000.WAV,288
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,102,NA,NA,,,Eliza,952,Spectrogram 1,1,36300,36303,0,15000,Green Warbler,grnwar1,0.989,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,0
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,103,NA,NA,,,Eliza,953,Spectrogram 1,1,36303,36306,0,15000,Green Warbler,grnwar1,0.984,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,3
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,104,NA,NA,,,Eliza,954,Spectrogram 1,1,36309,36312,0,15000,Green Warbler,grnwar1,0.9462,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,9
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,105,NA,NA,,,Eliza,955,Spectrogram 1,1,36315,36318,0,15000,Green Warbler,grnwar1,0.6725,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,15
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,106,NA,NA,,,Eliza,957,Spectrogram 1,1,36324,36327,0,15000,Green Warbler,grnwar1,0.8684,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,24
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,107,NA,NA,,,Eliza,962,Spectrogram 1,1,36354,36357,0,15000,Green Warbler,grnwar1,0.7797,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,54
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,108,NA,NA,,,Eliza,963,Spectrogram 1,1,36360,36363,0,15000,Green Warbler,grnwar1,0.5324,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,60
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,109,NA,NA,,,Eliza,964,Spectrogram 1,1,36366,36369,0,15000,Green Warbler,grnwar1,0.7779,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,66
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,110,NA,NA,,,Eliza,966,Spectrogram 1,1,36381,36384,0,15000,Green Warbler,grnwar1,0.9198,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,81
22.103,400500,20240123_093000,2024-01-23 09:30:00,FALSE,111,NA,NA,,,Eliza,967,Spectrogram 1,1,36384,36387,0,15000,Green Warbler,grnwar1,0.5795,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240123_093000.WAV,84
21.102,400500,20240124_083000,2024-01-24 08:30:00,FALSE,112,NA,NA,,,Eliza,1140,Spectrogram 1,1,43698,43701,0,15000,Green Warbler,grnwar1,0.9116,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240124_083000.WAV,198
21.102,400500,20240124_083000,2024-01-24 08:30:00,FALSE,113,NA,NA,,,Eliza,1143,Spectrogram 1,1,43710,43713,0,15000,Green Warbler,grnwar1,0.6821,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240124_083000.WAV,210
21.102,400500,20240124_083000,2024-01-24 08:30:00,FALSE,114,NA,NA,,,Eliza,1144,Spectrogram 1,1,43725,43728,0,15000,Green Warbler,grnwar1,0.8301,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240124_083000.WAV,225
21.102,400500,20240124_083000,2024-01-24 08:30:00,FALSE,115,NA,NA,,,Eliza,1146,Spectrogram 1,1,43734,43737,0,15000,Green Warbler,grnwar1,0.7136,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240124_083000.WAV,234
21.102,400500,20240124_083000,2024-01-24 08:30:00,FALSE,116,NA,NA,,,Eliza,1148,Spectrogram 1,1,43743,43746,0,15000,Green Warbler,grnwar1,0.9234,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240124_083000.WAV,243
21.102,400500,20240124_083000,2024-01-24 08:30:00,FALSE,117,NA,NA,,,Eliza,1149,Spectrogram 1,1,43749,43752,0,15000,Green Warbler,grnwar1,0.81,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240124_083000.WAV,249
25.604,400500,20240124_103000,2024-01-24 10:30:00,FALSE,118,NA,NA,,,Eliza,1155,Spectrogram 1,1,43851,43854,0,15000,Green Warbler,grnwar1,0.6355,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240124_103000.WAV,51
25.604,400500,20240124_103000,2024-01-24 10:30:00,FALSE,119,NA,NA,,,Eliza,1156,Spectrogram 1,1,43866,43869,0,15000,Green Warbler,grnwar1,0.7141,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240124_103000.WAV,66
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,120,NA,NA,,,Eliza,1624,Spectrogram 1,1,57744,57747,0,15000,Green Warbler,grnwar1,0.9922,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,144
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,121,NA,NA,,,Eliza,1625,Spectrogram 1,1,57747,57750,0,15000,Green Warbler,grnwar1,0.9457,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,147
21.602,400500,20240126_083000,2024-01-26 08:30:00,TRUE,122,TRUE,1,,,Eliza,1626,Spectrogram 1,1,57753,57756,0,15000,Green Warbler,grnwar1,0.9731,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,153
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,123,NA,NA,,,Eliza,1627,Spectrogram 1,1,57756,57759,0,15000,Green Warbler,grnwar1,0.9267,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,156
21.602,400500,20240126_083000,2024-01-26 08:30:00,TRUE,124,TRUE,1,,,Eliza,1628,Spectrogram 1,1,57759,57762,0,15000,Green Warbler,grnwar1,0.9215,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,159
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,125,NA,NA,,,Eliza,1629,Spectrogram 1,1,57762,57765,0,15000,Green Warbler,grnwar1,0.9154,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,162
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,126,NA,NA,,,Eliza,1630,Spectrogram 1,1,57765,57768,0,15000,Green Warbler,grnwar1,0.5804,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,165
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,127,NA,NA,,,Eliza,1631,Spectrogram 1,1,57768,57771,0,15000,Green Warbler,grnwar1,0.8877,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,168
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,128,NA,NA,,,Eliza,1632,Spectrogram 1,1,57771,57774,0,15000,Green Warbler,grnwar1,0.8973,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,171
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,129,NA,NA,,,Eliza,1634,Spectrogram 1,1,57786,57789,0,15000,Green Warbler,grnwar1,0.6724,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,186
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,130,NA,NA,,,Eliza,1635,Spectrogram 1,1,57792,57795,0,15000,Green Warbler,grnwar1,0.971,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,192
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,131,NA,NA,,,Eliza,1636,Spectrogram 1,1,57795,57798,0,15000,Green Warbler,grnwar1,0.9835,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,195
21.602,400500,20240126_083000,2024-01-26 08:30:00,FALSE,132,NA,NA,,,Eliza,1638,Spectrogram 1,1,57801,57804,0,15000,Green Warbler,grnwar1,0.8427,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_083000.WAV,201
29.102,400500,20240126_123000,2024-01-26 12:30:00,FALSE,133,NA,NA,,,Eliza,1761,Spectrogram 1,1,58830,58833,0,15000,Green Warbler,grnwar1,0.5861,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_123000.WAV,30
29.102,400500,20240126_123000,2024-01-26 12:30:00,FALSE,134,NA,NA,,,Eliza,1762,Spectrogram 1,1,58836,58839,0,15000,Green Warbler,grnwar1,0.8692,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_123000.WAV,36
29.102,400500,20240126_123000,2024-01-26 12:30:00,FALSE,135,NA,NA,,,Eliza,1763,Spectrogram 1,1,58839,58842,0,15000,Green Warbler,grnwar1,0.7981,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_123000.WAV,39
29.602,400500,20240126_133000,2024-01-26 13:30:00,TRUE,136,TRUE,1,,,Eliza,1782,Spectrogram 1,1,59319,59322,0,15000,Green Warbler,grnwar1,0.813,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_133000.WAV,219
29.602,400500,20240126_133000,2024-01-26 13:30:00,FALSE,137,NA,NA,,,Eliza,1783,Spectrogram 1,1,59325,59328,0,15000,Green Warbler,grnwar1,0.9236,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_133000.WAV,225
29.602,400500,20240126_133000,2024-01-26 13:30:00,FALSE,138,NA,NA,,,Eliza,1784,Spectrogram 1,1,59331,59334,0,15000,Green Warbler,grnwar1,0.5555,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_133000.WAV,231
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,139,NA,NA,,,Eliza,1825,Spectrogram 1,1,60495,60498,0,15000,Green Warbler,grnwar1,0.5552,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,195
27.603,400500,20240126_173000,2024-01-26 17:30:00,TRUE,140,TRUE,1,,,Eliza,1826,Spectrogram 1,1,60507,60510,0,15000,Green Warbler,grnwar1,0.8203,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,207
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,141,NA,NA,,,Eliza,1827,Spectrogram 1,1,60513,60516,0,15000,Green Warbler,grnwar1,0.8253,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,213
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,142,NA,NA,,,Eliza,1829,Spectrogram 1,1,60519,60522,0,15000,Green Warbler,grnwar1,0.9021,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,219
27.603,400500,20240126_173000,2024-01-26 17:30:00,TRUE,143,TRUE,1,,,Eliza,1830,Spectrogram 1,1,60528,60531,0,15000,Green Warbler,grnwar1,0.547,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,228
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,144,NA,NA,,,Eliza,1831,Spectrogram 1,1,60531,60534,0,15000,Green Warbler,grnwar1,0.5503,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,231
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,145,NA,NA,,,Eliza,1832,Spectrogram 1,1,60534,60537,0,15000,Green Warbler,grnwar1,0.708,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,234
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,146,NA,NA,,,Eliza,1833,Spectrogram 1,1,60537,60540,0,15000,Green Warbler,grnwar1,0.712,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,237
27.603,400500,20240126_173000,2024-01-26 17:30:00,TRUE,147,TRUE,1,,,Eliza,1834,Spectrogram 1,1,60540,60543,0,15000,Green Warbler,grnwar1,0.7568,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,240
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,148,NA,NA,,,Eliza,1836,Spectrogram 1,1,60546,60549,0,15000,Green Warbler,grnwar1,0.5106,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,246
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,149,NA,NA,,,Eliza,1837,Spectrogram 1,1,60549,60552,0,15000,Green Warbler,grnwar1,0.5908,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,249
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,150,NA,NA,,,Eliza,1840,Spectrogram 1,1,60564,60567,0,15000,Green Warbler,grnwar1,0.7702,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,264
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,151,NA,NA,,,Eliza,1841,Spectrogram 1,1,60567,60570,0,15000,Green Warbler,grnwar1,0.8764,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,267
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,152,NA,NA,,,Eliza,1842,Spectrogram 1,1,60570,60573,0,15000,Green Warbler,grnwar1,0.6466,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,270
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,153,NA,NA,,,Eliza,1843,Spectrogram 1,1,60573,60576,0,15000,Green Warbler,grnwar1,0.5819,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,273
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,154,NA,NA,,,Eliza,1844,Spectrogram 1,1,60576,60579,0,15000,Green Warbler,grnwar1,0.6263,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,276
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,155,NA,NA,,,Eliza,1845,Spectrogram 1,1,60579,60582,0,15000,Green Warbler,grnwar1,0.7294,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,279
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,156,NA,NA,,,Eliza,1846,Spectrogram 1,1,60582,60585,0,15000,Green Warbler,grnwar1,0.6455,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,282
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,157,NA,NA,,,Eliza,1847,Spectrogram 1,1,60591,60594,0,15000,Green Warbler,grnwar1,0.6835,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,291
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,158,NA,NA,,,Eliza,1848,Spectrogram 1,1,60594,60597,0,15000,Green Warbler,grnwar1,0.7077,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,294
27.603,400500,20240126_173000,2024-01-26 17:30:00,FALSE,159,NA,NA,,,Eliza,1849,Spectrogram 1,1,60597,60600,0,15000,Green Warbler,grnwar1,0.9474,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240126_173000.WAV,297
19.601,400500,20240127_073000,2024-01-27 07:30:00,TRUE,160,TRUE,1,,,Eliza,1888,Spectrogram 1,1,64584,64587,0,15000,Green Warbler,grnwar1,0.8342,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_073000.WAV,84
19.601,400500,20240127_073000,2024-01-27 07:30:00,FALSE,161,NA,NA,,,Eliza,1895,Spectrogram 1,1,64638,64641,0,15000,Green Warbler,grnwar1,0.6518,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_073000.WAV,138
19.601,400500,20240127_073000,2024-01-27 07:30:00,TRUE,162,TRUE,1,,,Eliza,1901,Spectrogram 1,1,64671,64674,0,15000,Green Warbler,grnwar1,0.5299,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_073000.WAV,171
19.601,400500,20240127_073000,2024-01-27 07:30:00,FALSE,163,NA,NA,,,Eliza,1903,Spectrogram 1,1,64680,64683,0,15000,Green Warbler,grnwar1,0.5901,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_073000.WAV,180
19.601,400500,20240127_073000,2024-01-27 07:30:00,FALSE,164,NA,NA,,,Eliza,1905,Spectrogram 1,1,64701,64704,0,15000,Green Warbler,grnwar1,0.7902,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_073000.WAV,201
19.601,400500,20240127_073000,2024-01-27 07:30:00,FALSE,165,NA,NA,,,Eliza,1907,Spectrogram 1,1,64707,64710,0,15000,Green Warbler,grnwar1,0.7852,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_073000.WAV,207
19.601,400500,20240127_073000,2024-01-27 07:30:00,FALSE,166,NA,NA,,,Eliza,1909,Spectrogram 1,1,64713,64716,0,15000,Green Warbler,grnwar1,0.7429,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_073000.WAV,213
21.102,400500,20240127_083000,2024-01-27 08:30:00,FALSE,167,NA,NA,,,Eliza,1936,Spectrogram 1,1,64836,64839,0,15000,Green Warbler,grnwar1,0.6283,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_083000.WAV,36
21.102,400500,20240127_083000,2024-01-27 08:30:00,FALSE,168,NA,NA,,,Eliza,1940,Spectrogram 1,1,64905,64908,0,15000,Green Warbler,grnwar1,0.9008,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_083000.WAV,105
21.102,400500,20240127_083000,2024-01-27 08:30:00,FALSE,169,NA,NA,,,Eliza,1941,Spectrogram 1,1,64908,64911,0,15000,Green Warbler,grnwar1,0.9526,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240127_083000.WAV,108
29.102,400500,20240128_163000,2024-01-28 16:30:00,FALSE,170,NA,NA,,,Eliza,2169,Spectrogram 1,1,74550,74553,0,15000,Green Warbler,grnwar1,0.5292,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240128_163000.WAV,150
26.603,400500,20240129_113000,2024-01-29 11:30:00,FALSE,171,NA,NA,,,Eliza,2253,Spectrogram 1,1,80301,80304,0,15000,Green Warbler,grnwar1,0.5973,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240129_113000.WAV,201
26.603,400500,20240129_113000,2024-01-29 11:30:00,FALSE,172,NA,NA,,,Eliza,2254,Spectrogram 1,1,80307,80310,0,15000,Green Warbler,grnwar1,0.8636,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240129_113000.WAV,207
26.603,400500,20240129_113000,2024-01-29 11:30:00,TRUE,173,TRUE,1,,,Eliza,2255,Spectrogram 1,1,80310,80313,0,15000,Green Warbler,grnwar1,0.708,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240129_113000.WAV,210
26.603,400500,20240129_113000,2024-01-29 11:30:00,FALSE,174,NA,NA,,,Eliza,2257,Spectrogram 1,1,80334,80337,0,15000,Green Warbler,grnwar1,0.71,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240129_113000.WAV,234
28.103,400500,20240129_133000,2024-01-29 13:30:00,TRUE,175,TRUE,1,1 green 1 greenish,multiple species,Eliza,2276,Spectrogram 1,1,80730,80733,0,15000,Green Warbler,grnwar1,0.7016,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240129_133000.WAV,30
28.103,400500,20240129_133000,2024-01-29 13:30:00,FALSE,176,NA,NA,,,Eliza,2277,Spectrogram 1,1,80736,80739,0,15000,Green Warbler,grnwar1,0.9465,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240129_133000.WAV,36
28.103,400500,20240129_133000,2024-01-29 13:30:00,FALSE,177,FALSE,1,greenish,,Eliza,2278,Spectrogram 1,1,80742,80745,0,15000,Green Warbler,grnwar1,0.5806,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240129_133000.WAV,42
28.103,400500,20240129_133000,2024-01-29 13:30:00,TRUE,178,FALSE,0,greenish,,Eliza,2279,Spectrogram 1,1,80745,80748,0,15000,Green Warbler,grnwar1,0.9055,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240129_133000.WAV,45
28.103,400500,20240129_133000,2024-01-29 13:30:00,FALSE,179,NA,NA,,,Eliza,2280,Spectrogram 1,1,80748,80751,0,15000,Green Warbler,grnwar1,0.9762,/Volumes/01-valparai-VR/elevational-gradients/acoustic-data/NILEAST_A_0400_0500_400600/20240129_133000.WAV,48
